cod_titulo,cod_musica
397,5704
397,5705
397,5706
397,5707
397,5708
397,5709
397,5710
397,5711
397,5712
397,5713
397,5714
397,5715
397,5716
397,5717
397,5718
399,5719
399,5720
399,5721
399,5722
399,5723
399,5724
399,5725
399,5726
399,5727
399,5728
399,5729
399,5730
399,5731
399,5732
399,5733
399,5734
399,5735
399,5736
400,8838
400,8839
400,8840
400,8841
400,8842
400,8843
400,8844
400,8845
400,8846
400,8847
400,8848
400,8849
400,8850
400,8851
401,8466
401,8467
402,5737
402,5738
402,5739
402,5740
402,5741
402,5742
402,5743
402,5744
402,5745
402,5746
402,5747
402,5748
402,5749
402,5750
403,5751
403,5752
403,5753
403,5754
403,5755
403,5756
403,5757
403,5758
403,5759
403,5760
403,5761
403,5762
403,5763
403,5764
404,5765
404,5766
404,5767
404,5768
404,5769
404,5770
404,5771
404,5772
404,5773
404,5774
404,5775
404,5776
404,5777
404,5778
404,5779
404,5780
405,5781
405,5782
405,5783
405,5784
405,5785
405,5786
405,5787
405,5788
405,5789
405,5790
405,5791
405,5792
405,5793
405,5794
405,5795
406,5796
406,5797
406,5798
406,5799
406,5800
406,5801
406,5802
406,5803
406,5804
406,5805
406,5806
406,5807
406,5808
406,5809
407,5810
407,5811
407,5812
407,5813
407,5814
407,5815
407,5816
407,5817
407,5818
407,5819
407,5820
407,5821
407,5822
407,5823
407,5824
407,5825
407,5826
407,5827
407,5828
407,5829
407,5830
408,5831
408,5832
408,5833
408,5834
408,5835
408,5836
408,5837
408,5838
408,5839
408,5840
408,5841
408,5842
408,5843
408,5844
408,5845
408,5846
408,5847
408,5848
408,5849
409,5850
409,5851
409,5852
409,5853
409,5854
409,5855
409,5856
409,5857
409,5858
409,5859
409,5860
409,5861
410,5862
410,5863
410,5864
410,5865
410,5866
410,5867
410,5868
410,5869
410,5870
410,5871
410,5872
410,5873
410,5874
410,5875
411,5876
411,5877
411,5878
411,5879
411,5880
411,5881
411,5882
411,5883
411,5884
411,5885
411,5886
411,5887
411,5888
411,5889
411,5890
411,5891
412,5892
412,5893
412,5894
412,5895
412,5896
412,5897
412,5898
412,5899
412,5900
412,5901
412,5902
412,5903
413,5904
413,5905
413,5906
413,5907
413,5908
413,5909
413,5910
413,5911
413,5912
413,5913
413,5914
413,5915
414,5916
414,5917
414,5918
414,5919
414,5920
414,5921
414,5922
414,5923
414,5924
414,5925
414,5926
414,5927
414,5928
414,5929
415,5930
415,5931
415,5932
415,5933
415,5934
415,5935
415,5936
415,5937
415,5938
416,5939
416,5940
416,5941
416,5942
416,5943
416,5944
416,5945
416,5946
416,5947
416,5948
416,5949
416,5950
416,5951
416,5952
416,5953
416,5954
417,5955
417,5956
417,5957
417,5958
417,5959
417,5960
417,5961
417,5962
417,5963
417,5964
417,5965
417,5966
417,5967
417,5968
417,5969
417,5970
417,5971
417,5972
417,5973
417,5974
417,5975
418,5976
418,5977
418,5978
418,5979
418,5980
418,5981
418,5982
418,5983
418,5984
418,5985
418,5986
418,5987
419,5988
419,5989
419,5990
419,5991
419,5992
419,5993
419,5994
419,5995
419,5996
419,5997
419,5998
419,5999
419,6000
420,6001
420,6002
420,6003
420,6004
420,6005
420,6006
420,6007
420,6008
421,6009
421,6010
421,6011
421,6012
421,6013
421,6014
421,6015
421,6016
421,6017
421,6018
421,6019
421,6020
422,6021
422,6022
422,6023
422,6024
422,6025
422,6026
422,6027
422,6028
422,6029
422,6030
422,6031
422,6032
423,6033
423,6034
423,6035
423,6036
423,6037
423,6038
423,6039
423,6040
423,6041
423,6042
423,6043
423,6044
423,6045
423,6046
423,6047
423,6048
423,6049
423,6050
423,6051
423,6052
423,6053
423,6054
424,6055
424,6056
424,6057
424,6058
424,6059
424,6060
424,6061
424,6062
424,6063
424,6064
424,6065
424,6066
424,6067
424,6068
425,6069
425,6070
425,6071
425,6072
425,6073
425,6074
425,6075
425,6076
425,6077
425,6078
425,6079
425,6080
425,6081
426,6082
426,6083
426,6084
426,6085
426,6086
426,6087
426,6088
426,6089
426,6090
426,6091
426,6092
426,6093
427,6094
427,6095
427,6096
427,6097
427,6098
427,6099
427,6100
427,6101
427,6102
427,6103
427,6104
427,6105
428,6106
428,6107
428,6108
428,6109
428,6110
428,6111
428,6112
428,6113
428,6114
428,6115
428,6116
428,6117
428,6118
428,6119
428,6120
428,6121
428,6122
428,6123
428,6124
428,6125
429,6126
429,6127
429,6128
429,6129
429,6130
429,6131
429,6132
429,6133
429,6134
429,6135
429,6136
429,6137
430,6138
430,6139
430,6140
430,6141
430,6142
430,6143
430,6144
430,6145
430,6146
430,6147
430,6148
430,6149
430,6150
430,6151
431,6152
431,6153
431,6154
431,6155
431,6156
431,6157
431,6158
431,6159
431,6160
431,6161
432,6162
432,6163
432,6164
432,6165
432,6166
432,6167
432,6168
432,6169
432,6170
432,6171
432,6172
432,6173
433,6174
433,6175
433,6176
433,6177
433,6178
433,6179
433,6180
433,6181
433,6182
433,6183
433,6184
433,6185
433,6186
433,6187
434,6188
434,6189
434,6190
434,6191
434,6192
434,6193
434,6194
434,6195
434,6196
434,6197
434,6198
434,6199
434,6200
434,6201
435,6202
435,6203
435,6204
435,6205
435,6206
435,6207
435,6208
435,6209
435,6210
435,6211
436,6212
436,6213
436,6214
436,6215
436,6216
436,6217
436,6218
436,6219
436,6220
436,6221
436,6222
436,6223
436,6224
436,6225
436,6226
436,6227
436,6228
436,6229
436,6230
436,6231
436,6232
436,6233
436,6234
436,6235
436,6236
436,6237
436,6238
436,6239
437,6240
437,6241
437,6242
437,6243
437,6244
437,6245
437,6246
437,6247
437,6248
437,6249
437,6250
437,6251
437,6252
437,6253
437,6254
437,6255
437,6256
437,6257
437,6258
437,6259
437,6260
438,6261
438,6262
438,6263
438,6264
438,6265
438,6266
438,6267
438,6268
438,6269
438,6270
438,6271
439,6272
439,6273
439,6274
439,6275
439,6276
439,6277
439,6278
439,6279
439,6280
439,6281
439,6282
439,6283
439,6284
439,6285
439,6286
439,6287
439,6288
440,6289
440,6290
440,6291
440,6292
440,6293
440,6294
440,6295
440,6296
440,6297
440,6298
440,6299
440,6300
440,6301
441,6302
441,6303
441,6304
441,6305
441,6306
441,6307
441,6308
441,6309
441,6310
441,6311
442,6312
442,6313
442,6314
442,6315
442,6316
442,6317
442,6318
442,6319
442,6320
442,6321
442,6322
442,6323
443,6324
443,6325
443,6326
443,6327
443,6328
443,6329
443,6330
443,6331
443,6332
443,6333
443,6334
443,6335
444,6336
444,6337
444,6338
444,6339
444,6340
444,6341
444,6342
444,6343
444,6344
444,6345
444,6346
444,6347
444,6348
444,6349
444,6350
444,6351
444,6352
444,6353
444,6354
444,6355
445,6356
445,6357
445,6358
445,6359
445,6360
445,6361
445,6362
445,6363
445,6364
445,6365
445,6366
445,6367
445,6368
445,6369
445,6370
447,6371
447,6372
447,6373
447,6374
447,6375
447,6376
447,6377
447,6378
447,6379
447,6380
447,6381
447,6382
447,6383
447,6384
447,6385
447,6386
447,6387
447,6388
447,6389
447,6390
447,6391
448,6392
448,6393
448,6394
448,6395
448,6396
448,6397
448,6398
448,6399
448,6400
448,6401
448,6402
448,6403
448,6404
448,6405
449,6406
449,6407
449,6408
449,6409
449,6410
449,6411
449,6412
449,6413
449,6414
449,6415
450,6416
450,6417
450,6418
450,6419
450,6420
450,6421
450,6422
450,6423
450,6424
450,6425
450,6426
450,6427
450,6428
450,6429
450,6430
451,6431
451,6432
451,6433
451,6434
451,6435
451,6436
451,6437
451,6438
451,6439
451,6440
451,6441
451,6442
451,6443
451,6444
451,6445
452,6446
452,6447
452,6448
452,6449
452,6450
452,6451
452,6452
452,6453
452,6454
452,6455
452,6456
452,6457
453,6458
453,6459
453,6460
453,6461
453,6462
453,6463
453,6464
453,6465
453,6466
453,6467
454,6468
454,6469
454,6470
454,6471
454,6472
454,6473
454,6474
454,6475
454,6476
454,6477
454,6478
454,6479
454,6480
454,6481
454,6482
454,6483
454,6484
454,6485
454,6486
454,6487
454,6488
454,6489
454,6490
454,6491
454,6492
454,6493
454,6494
454,6495
455,6496
455,6497
455,6498
455,6499
455,6500
455,6501
455,6502
455,6503
455,6504
455,6505
455,6506
455,6507
455,6508
455,6509
456,6510
456,6511
456,6512
456,6513
456,6514
456,6515
456,6516
456,6517
456,6518
456,6519
456,6520
456,6521
456,6522
456,6523
457,6524
457,6525
457,6526
457,6527
457,6528
457,6529
457,6530
457,6531
457,6532
457,6533
457,6534
457,6535
457,6536
457,6537
458,6538
458,6539
458,6540
458,6541
458,6542
458,6543
458,6544
458,6545
458,6546
458,6547
458,6548
458,6549
458,6550
458,6551
458,6552
458,6553
458,6554
458,6555
459,8697
459,8698
459,8699
459,8700
459,8701
459,8702
459,8703
459,8704
459,8705
459,8706
459,8707
459,8708
459,8709
460,6556
460,6557
460,6558
460,6559
460,6560
460,6561
460,6562
460,6563
460,6564
460,6565
460,6566
460,6567
460,6568
461,6569
461,6570
461,6571
461,6572
461,6573
461,6574
461,6575
461,6576
461,6577
461,6578
461,6579
461,6580
462,6581
462,6582
462,6583
462,6584
462,6585
462,6586
462,6587
462,6588
462,6589
462,6590
462,6591
462,6592
463,6593
463,6594
463,6595
463,6596
463,6597
463,6598
463,6599
463,6600
463,6601
463,6602
463,6603
463,6604
463,6605
463,6606
464,6607
464,6608
464,6609
464,6610
464,6611
464,6612
464,6613
464,6614
464,6615
464,6616
464,6617
464,6618
464,6619
464,6620
465,6621
465,6622
465,6623
465,6624
465,6625
465,6626
465,6627
465,6628
465,6629
465,6630
465,6631
465,6632
466,6633
466,6634
466,6635
466,6636
466,6637
466,6638
466,6639
466,6640
466,6641
466,6642
466,6643
466,6644
466,6645
466,6646
467,6647
467,6648
467,6649
467,6650
467,6651
467,6652
467,6653
467,6654
467,6655
467,6656
467,6657
467,6658
467,6659
467,6660
467,6661
468,6662
468,6663
468,6664
468,6665
468,6666
468,6667
468,6668
468,6669
468,6670
468,6671
468,6672
468,6673
468,6674
469,6675
469,6676
469,6677
469,6678
469,6679
469,6680
469,6681
469,6682
469,6683
469,6684
469,6685
469,6686
470,6687
470,6688
470,6689
470,6690
470,6691
470,6692
470,6693
470,6694
470,6695
470,6696
470,6697
470,6698
470,6699
471,6700
471,6701
471,6702
471,6703
471,6704
471,6705
471,6706
471,6707
471,6708
471,6709
471,6710
471,6711
471,6712
471,6713
471,6714
471,6715
471,6716
471,6717
471,6718
472,6719
472,6720
472,6721
472,6722
472,6723
472,6724
472,6725
472,6726
472,6727
472,6728
472,6729
472,6730
472,6731
472,6732
473,6733
473,6734
473,6735
473,6736
473,6737
473,6738
473,6739
473,6740
473,6741
473,6742
473,6743
473,6744
473,6745
473,6746
473,6747
475,8683
475,8684
475,8685
475,8686
475,8687
475,8688
475,8689
475,8690
475,8691
475,8692
475,8693
475,8694
475,8695
475,8696
476,8183
476,8184
476,8185
476,8186
476,8187
476,8188
476,8189
476,8190
476,8191
476,8192
476,8193
476,8194
476,8195
476,8196
477,8170
477,8171
477,8172
477,8173
477,8174
477,8175
477,8176
477,8177
477,8178
477,8179
477,8180
477,8181
477,8182
478,6748
478,6749
478,6750
478,6751
478,6752
478,6753
478,6754
478,6755
478,6756
478,6757
478,6758
478,6759
478,6760
478,6761
479,6762
479,6763
479,6764
479,6765
479,6766
479,6767
479,6768
479,6769
479,6770
479,6771
479,6772
479,6773
479,6774
479,6775
480,6776
480,6777
480,6778
480,6779
480,6780
480,6781
480,6782
480,6783
480,6784
480,6785
480,6786
481,6787
481,6788
481,6789
481,6790
481,6791
481,6792
481,6793
481,6794
481,6795
481,6796
481,6797
481,6798
481,6799
481,6800
482,6801
482,6802
482,6803
482,6804
482,6805
482,6806
482,6807
482,6808
482,6809
482,6810
482,6811
482,6812
483,6813
483,6814
483,6815
483,6816
483,6817
483,6818
483,6819
483,6820
483,6821
483,6822
483,6823
483,6824
483,6825
483,6826
484,6827
484,6828
484,6829
484,6830
484,6831
484,6832
484,6833
484,6834
484,6835
484,6836
484,6837
484,6838
484,6839
484,6840
484,6841
484,6842
484,6843
484,6844
484,6845
484,6846
484,6847
484,6848
484,6849
484,6850
484,6851
484,6852
484,6853
484,6854
484,6855
484,6856
484,6857
484,6858
484,6859
484,6860
484,6861
484,6862
484,6863
484,6864
484,6865
484,6866
484,6867
484,6868
485,6869
485,6870
485,6871
485,6872
485,6873
485,6874
485,6875
485,6876
485,6877
485,6878
485,6879
485,6880
486,6881
486,6882
486,6883
486,6884
486,6885
486,6886
486,6887
486,6888
486,6889
486,6890
486,6891
486,6892
486,6893
486,6894
486,6895
486,6896
487,6897
487,6898
487,6899
487,6900
487,6901
487,6902
487,6903
487,6904
487,6905
487,6906
487,6907
487,6908
488,6909
488,6910
488,6911
488,6912
488,6913
488,6914
488,6915
488,6916
488,6917
488,6918
488,6919
488,6920
488,6921
489,6922
489,6923
489,6924
489,6925
489,6926
489,6927
489,6928
489,6929
489,6930
489,6931
489,6932
489,6933
491,6934
491,6935
491,6936
491,6937
491,6938
491,6939
491,6940
491,6941
491,6942
491,6943
491,6944
491,6945
492,6946
492,6947
492,6948
492,6949
492,6950
492,6951
492,6952
492,6953
492,6954
492,6955
492,6956
492,6957
492,6958
492,6959
492,6960
492,6961
492,6962
493,6963
493,6964
493,6965
493,6966
493,6967
493,6968
493,6969
493,6970
493,6971
493,6972
493,6973
493,6974
493,6975
495,6976
495,6977
495,6978
495,6979
495,6980
495,6981
495,6982
495,6983
495,6984
495,6985
495,6986
495,6987
496,6988
496,6989
496,6990
496,6991
496,6992
496,6993
496,6994
496,6995
496,6996
496,6997
496,6998
496,6999
497,7000
497,7001
497,7002
497,7003
497,7004
497,7005
497,7006
497,7007
497,7008
497,7009
497,7010
497,7011
497,7012
498,7013
498,7014
498,7015
498,7016
498,7017
498,7018
498,7019
498,7020
498,7021
498,7022
499,7023
499,7024
499,7025
499,7026
499,7027
499,7028
499,7029
499,7030
499,7031
499,7032
499,7033
499,7034
499,7035
499,7036
499,7037
499,7038
500,7039
500,7040
500,7041
500,7042
500,7043
500,7044
500,7045
500,7046
500,7047
500,7048
500,7049
500,7050
500,7051
500,7052
500,7053
500,7054
500,7055
500,7056
500,7057
501,7058
501,7059
501,7060
501,7061
501,7062
501,7063
501,7064
501,7065
501,7066
501,7067
501,7068
501,7069
501,7070
501,7071
502,7072
502,7073
502,7074
502,7075
502,7076
502,7077
502,7078
502,7079
502,7080
502,7081
502,7082
502,7083
502,7084
503,7085
503,7086
503,7087
503,7088
503,7089
503,7090
503,7091
503,7092
503,7093
503,7094
503,7095
503,7096
503,7097
503,7098
503,7099
504,7100
504,7101
504,7102
504,7103
504,7104
504,7105
504,7106
504,7107
504,7108
504,7109
504,7110
504,7111
504,7112
504,7113
506,7114
506,7115
506,7116
506,7117
506,7118
506,7119
506,7120
506,7121
506,7122
506,7123
506,7124
506,7125
506,7126
506,7127
506,7128
507,7129
507,7130
507,7131
507,7132
507,7133
507,7134
507,7135
507,7136
507,7137
507,7138
507,7139
507,7140
508,7141
508,7142
508,7143
508,7144
508,7145
508,7146
508,7147
508,7148
508,7149
508,7150
508,7151
509,7152
509,7153
509,7154
509,7155
509,7156
509,7157
509,7158
509,7159
509,7160
509,7161
509,7162
509,7163
509,7164
509,7165
510,9337
510,9338
510,9339
510,9340
510,9341
510,9342
510,9343
510,9344
510,9345
510,9346
510,9347
510,9348
510,9349
510,9350
510,9351
510,9352
510,9353
511,7166
511,7167
511,7168
511,7169
511,7170
511,7171
511,7172
511,7173
511,7174
511,7175
511,7176
511,7177
511,7178
511,7179
512,7180
512,7181
512,7182
512,7183
512,7184
512,7185
512,7186
512,7187
512,7188
512,7189
512,7190
513,7191
513,7192
513,7193
513,7194
513,7195
513,7196
513,7197
513,7198
513,7199
513,7200
513,7201
513,7202
513,7203
514,7204
514,7205
514,7206
514,7207
514,7208
514,7209
514,7210
514,7211
514,7212
514,7213
514,7214
514,7215
514,7216
515,7217
515,7218
515,7219
515,7220
515,7221
515,7222
515,7223
515,7224
515,7225
515,7226
515,7227
515,7228
515,7229
516,7230
516,7231
516,7232
516,7233
516,7234
516,7235
516,7236
516,7237
516,7238
516,7239
516,7240
516,7241
517,8671
517,8672
517,8673
517,8674
517,8675
517,8676
517,8677
517,8678
517,8679
517,8680
517,8681
517,8682
518,7242
518,7243
518,7244
518,7245
518,7246
518,7247
518,7248
518,7249
518,7250
518,7251
518,7252
518,7253
518,7254
519,7255
519,7256
519,7257
519,7258
519,7259
519,7260
519,7261
519,7262
519,7263
519,7264
519,7265
519,7266
519,7267
519,7268
519,7269
520,7270
520,7271
520,7272
520,7273
520,7274
520,7275
520,7276
520,7277
520,7278
520,7279
520,7280
520,7281
521,7282
521,7283
521,7284
521,7285
521,7286
521,7287
521,7288
521,7289
521,7290
521,7291
521,7292
521,7293
521,7294
521,7295
521,7296
521,7297
522,7298
522,7299
522,7300
522,7301
522,7302
522,7303
522,7304
522,7305
522,7306
522,7307
522,7308
522,7309
522,7310
522,7311
522,7312
522,7313
523,7314
523,7315
523,7316
523,7317
523,7318
523,7319
523,7320
523,7321
523,7322
523,7323
523,7324
524,7325
524,7326
524,7327
524,7328
524,7329
524,7330
524,7331
524,7332
524,7333
524,7334
524,7335
524,7336
524,7337
524,7338
524,7339
524,7340
524,7341
524,7342
524,7343
525,7344
525,7345
525,7346
525,7347
525,7348
525,7349
525,7350
525,7351
525,7352
525,7353
525,7354
526,30447
